评论ID,用户ID,评论内容,时间,日期,平台,点赞数,评论数,转发数
comment_003708,user_00181,售后服很生气，一星差评！,2025-11-22 15:56:27,2025-11-22,豆瓣,88,20,15
comment_004142,user_00777,这个教练太很不爽了，很失望。,2025-11-22 16:04:07,2025-11-22,西瓜视频,72,14,14
comment_005062,user_00416,这个包装中规中矩，可用但不常用。,2025-11-22 17:53:46,2025-11-22,抖音,464,227,0
comment_001642,user_00048,这本参考书很棒，值得一读。,2025-11-22 18:56:36,2025-11-22,百度贴吧,37,4,8
comment_001818,user_00985,这个这个建议很好，很有创意。,2025-11-22 20:00:29,2025-11-22,抖音,897,448,270
comment_005803,user_00597,这个这个猜想很棒，很有创意。,2025-11-22 22:33:58,2025-11-22,百度贴吧,713,70,156
comment_002643,user_00792,这部奇幻片普通，没什么印象。,2025-11-23 00:32:30,2025-11-23,知乎,489,148,41
comment_004926,user_00859,今天天气很烂，影响了计划。,2025-11-23 04:21:10,2025-11-23,今日头条,61,5,6
comment_002333,user_00273,这款单机游戏寻常，玩了但没上瘾。,2025-11-23 04:37:52,2025-11-23,微博,188,60,50
comment_005562,user_00614,这款主机游戏普通，玩了但没上瘾。,2025-11-23 04:53:30,2025-11-23,B站,167,32,26
comment_003164,user_00897,这个政治家的表现平平，一般般。,2025-11-23 06:38:56,2025-11-23,抖音,166,22,29
comment_004426,user_00319,这款主机游戏很差，玩得很生气。,2025-11-23 07:43:09,2025-11-23,美拍,99,18,20
comment_000469,user_00072,这本诗词平平，可读可不读。,2025-11-23 10:15:23,2025-11-23,微博,173,10,35
comment_003464,user_00936,新的洗衣机一般，能用但不算好。,2025-11-23 11:36:29,2025-11-23,快手,473,15,35
comment_003143,user_00466,充值服务很失望，一星差评！,2025-11-23 14:40:37,2025-11-23,爱奇艺,81,20,26
comment_003487,user_00293,完成了任务了，没什么特别的感觉。,2025-11-23 15:37:46,2025-11-23,豆瓣,342,83,10
comment_005591,user_00475,这本期刊很优秀，值得一读。,2025-11-23 16:25:49,2025-11-23,豆瓣,967,25,189
comment_005656,user_00198,今天天气很赞，适合看了比赛。,2025-11-23 17:14:57,2025-11-23,映客,803,117,31
comment_002876,user_00729,生了宝宝平平，可有可无。,2025-11-23 17:37:13,2025-11-23,爱奇艺,121,55,32
comment_003379,user_00488,这个性能一般，可用但不常用。,2025-11-23 21:57:31,2025-11-23,微信,245,8,61
comment_002891,user_00801,升职了很讨厌，浪费时间。,2025-11-24 02:58:43,2025-11-24,美拍,100,23,17
comment_000835,user_00832,这个安全性一般化，可用但不常用。,2025-11-24 06:00:03,2025-11-24,秒拍,449,16,109
comment_005744,user_00568,这个多人游戏普通，玩了但没上瘾。,2025-11-24 06:20:58,2025-11-24,优酷,477,209,85
comment_000855,user_00935,这部家庭片很讨厌，看得很无聊。,2025-11-24 06:38:33,2025-11-24,秒拍,39,8,11
comment_002878,user_00444,今天天气很赞，适合玩了游戏。,2025-11-24 07:02:52,2025-11-24,优酷,321,119,17
comment_002376,user_00895,今天的火锅很生气，不推荐。,2025-11-24 08:18:29,2025-11-24,腾讯视频,33,15,7
comment_004765,user_00891,这个产品真的很棒，很开心！,2025-11-24 09:03:08,2025-11-24,芒果TV,719,182,59
comment_000233,user_00482,新的电视中规中矩，能用但不算好。,2025-11-24 10:17:54,2025-11-24,映客,270,131,66
comment_001358,user_00763,这个程序很失望，体验很差。,2025-11-24 11:38:16,2025-11-24,微信,89,12,11
comment_000825,user_00975,压岁钱很出色，收到很开心。,2025-11-24 12:42:48,2025-11-24,火山小视频,716,31,218
comment_004852,user_00134,今天天气很赞，适合去了图书馆。,2025-11-24 13:01:49,2025-11-24,爱奇艺,224,69,59
comment_005692,user_00306,这个产品真的很差，很糟！,2025-11-24 14:12:50,2025-11-24,B站,40,17,10
comment_002667,user_00020,新的耳机普通，能用但不算好。,2025-11-24 20:42:09,2025-11-24,微博,326,127,91
comment_005469,user_00367,这部喜剧片很给力，看得很开心。,2025-11-24 21:06:23,2025-11-24,知乎,389,16,120
comment_001602,user_00733,这款网游很生气，玩得很生气。,2025-11-24 23:18:57,2025-11-24,优酷,75,36,5
comment_005015,user_00744,这个工程师的表现寻常，一般般。,2025-11-24 23:44:08,2025-11-24,小咖秀,329,91,21
comment_002142,user_00451,这个这个想法很烂，很糟糕。,2025-11-25 00:00:17,2025-11-25,微信,29,7,5
comment_005166,user_00498,这个重量很无聊，没解决我的问题。,2025-11-25 00:21:50,2025-11-25,抖音,72,32,20
comment_003644,user_00282,这个俱乐部很无聊，表现很差！,2025-11-25 03:31:32,2025-11-25,快手,68,25,6
comment_000690,user_00479,今天天气很好，适合参加了会议。,2025-11-25 04:58:51,2025-11-25,西瓜视频,517,201,44
comment_003440,user_00122,这部古装剧很完美，看得很开心。,2025-11-25 07:35:28,2025-11-25,今日头条,603,117,180
comment_000614,user_00727,今天天气很开心，适合看了电影。,2025-11-25 09:20:04,2025-11-25,映客,954,86,116
comment_004187,user_00680,今天玩了游戏，一切正常。,2025-11-25 10:36:37,2025-11-25,微博,269,38,83
comment_001822,user_00526,今天的火锅很赞，推荐大家尝试。,2025-11-25 11:17:30,2025-11-25,百度贴吧,97,18,20
comment_004119,user_00171,今天的火锅很优秀，推荐大家尝试。,2025-11-25 12:51:50,2025-11-25,微博,385,74,36
comment_002480,user_00594,这个这个提议很无聊，很糟糕。,2025-11-25 13:16:50,2025-11-25,B站,73,25,11
comment_002533,user_00044,这部古装剧普通，没什么印象。,2025-11-25 14:49:56,2025-11-25,今日头条,220,21,40
comment_003269,user_00987,今天的火锅很喜欢，推荐大家尝试。,2025-11-25 16:27:06,2025-11-25,知乎,811,302,57
comment_000202,user_00767,终于开始了新工作了，很好！,2025-11-25 16:46:48,2025-11-25,芒果TV,935,288,292
comment_000914,user_00606,这个民谣普通，听过就忘了。,2025-11-25 16:55:58,2025-11-25,映客,76,32,4
comment_001549,user_00867,慰问礼物很糟，收到很不开心。,2025-11-25 18:06:56,2025-11-25,火山小视频,11,0,1
comment_002811,user_00982,这个小组普通，表现平平。,2025-11-25 18:46:16,2025-11-25,小咖秀,389,144,74
comment_003822,user_00254,这个流行歌普通，听过就忘了。,2025-11-25 19:25:19,2025-11-25,小红书,70,14,7
comment_004446,user_00152,这个医生太很棒了，支持！,2025-11-25 20:43:06,2025-11-25,美拍,760,127,67
comment_001943,user_00083,这本工具书普通，可读可不读。,2025-11-26 02:31:03,2025-11-26,优酷,315,47,22
comment_003484,user_00555,这本工具书很精彩，值得一读。,2025-11-26 03:47:29,2025-11-26,豆瓣,198,78,63
comment_004831,user_00921,这个支付软件很糟心，体验很差。,2025-11-26 03:55:38,2025-11-26,微博,89,17,3
comment_003950,user_00298,这个演唱会很烂，听了一遍就不想再听。,2025-11-26 07:26:33,2025-11-26,优酷,80,14,1
comment_004415,user_00815,终于加薪了了，结果很失望！,2025-11-26 08:43:09,2025-11-26,知乎,3,1,0
comment_004448,user_00341,新的微波炉很好，性价比很高。,2025-11-26 09:05:18,2025-11-26,腾讯视频,985,45,269
comment_003122,user_00747,这本历史书中规中矩，可读可不读。,2025-11-26 09:12:31,2025-11-26,知乎,477,10,144
comment_002390,user_00556,这位律师太很优秀了，支持！,2025-11-26 10:02:08,2025-11-26,映客,761,18,59
comment_005845,user_00248,这首歌很惊艳，单曲循环了。,2025-11-26 11:09:05,2025-11-26,百度贴吧,607,164,41
comment_000960,user_00441,会员服务平平，基本满足需求。,2025-11-26 11:16:16,2025-11-26,火山小视频,88,23,27
comment_003218,user_00316,这个公众号很好，体验很好。,2025-11-26 17:33:19,2025-11-26,爱奇艺,740,142,13
comment_005384,user_00329,充值服务很糟，一星差评！,2025-11-26 17:43:26,2025-11-26,微博,76,15,11
comment_002149,user_00013,快递服务很糟糕，一星差评！,2025-11-26 18:05:01,2025-11-26,西瓜视频,96,39,9
comment_002502,user_00823,今天天气很精彩，适合去了旅行。,2025-11-26 18:47:40,2025-11-26,秒拍,486,213,104
comment_004123,user_00439,今天天气普通，不影响计划。,2025-11-26 22:25:58,2025-11-26,映客,143,37,6
comment_004429,user_00468,这支球队一般般，表现平平。,2025-11-26 23:45:52,2025-11-26,西瓜视频,412,32,59
comment_003107,user_00739,这部青春片很优秀，看得很开心。,2025-11-27 04:10:42,2025-11-27,西瓜视频,651,120,156
comment_005061,user_00108,这个APP一般，能用但有缺陷。,2025-11-27 04:36:48,2025-11-27,B站,245,39,67
comment_000758,user_00857,这个城市很不爽，下次不会来了。,2025-11-27 05:26:55,2025-11-27,芒果TV,44,4,2
comment_001780,user_00379,这个学习软件很赞，体验很好。,2025-11-27 05:38:08,2025-11-27,知乎,647,222,38
comment_001640,user_00834,这个医生的表现寻常，一般般。,2025-11-27 05:47:42,2025-11-27,小咖秀,483,214,4
comment_002145,user_00040,这个滑雪场一般般，和预期差不多。,2025-11-27 06:34:25,2025-11-27,秒拍,153,44,2
comment_001079,user_00931,这个竞技游戏一般般，玩了但没上瘾。,2025-11-27 07:30:44,2025-11-27,美拍,212,32,39
comment_004331,user_00255,这部文艺片寻常，没什么印象。,2025-11-27 09:55:12,2025-11-27,爱奇艺,287,2,87
comment_003503,user_00287,今天的韩餐寻常，没什么亮点。,2025-11-27 12:06:15,2025-11-27,百度贴吧,404,149,132
comment_005012,user_00856,这个这个观点很糟糕，很糟糕。,2025-11-27 13:10:40,2025-11-27,小红书,90,43,10
comment_001220,user_00856,这个产品真的很差，很讨厌！,2025-11-27 16:35:13,2025-11-27,优酷,13,4,4
comment_003033,user_00639,充值服务中规中矩，基本满足需求。,2025-11-27 17:33:15,2025-11-27,火山小视频,301,92,64
comment_001825,user_00691,终于毕业了了，很给力！,2025-11-27 19:35:12,2025-11-27,芒果TV,758,115,7
comment_001691,user_00654,今天天气很糟，影响了计划。,2025-11-27 21:57:20,2025-11-27,今日头条,49,13,0
comment_003045,user_00527,阿里的服务很满意，很满意。,2025-11-27 22:41:02,2025-11-27,美拍,137,17,39
comment_001632,user_00120,这个质量很惊艳，解决了我的问题。,2025-11-28 00:07:20,2025-11-28,知乎,715,324,39
comment_002507,user_00010,腾讯的服务很优秀，很满意。,2025-11-28 00:32:10,2025-11-28,映客,706,15,75
comment_001282,user_00235,这款单机游戏很糟，玩得很生气。,2025-11-28 03:22:35,2025-11-28,B站,88,21,7
comment_005911,user_00009,这个这个方案很不爽，很糟糕。,2025-11-28 06:05:00,2025-11-28,西瓜视频,9,0,0
comment_003648,user_00797,这个外观没什么特别，可用但不常用。,2025-11-28 06:38:34,2025-11-28,优酷,79,11,7
comment_000641,user_00989,这个销售组很完美，表现出色！,2025-11-28 08:32:59,2025-11-28,今日头条,436,144,99
comment_003667,user_00119,毕业了很满意，很有意义。,2025-11-28 08:37:24,2025-11-28,B站,936,235,107
comment_003687,user_00164,这个健身房平淡，和预期差不多。,2025-11-28 12:25:41,2025-11-28,B站,278,49,90
comment_002529,user_00961,今天天气很讨厌，影响了计划。,2025-11-28 12:41:13,2025-11-28,腾讯视频,84,0,11
comment_002558,user_00172,终于认识了新朋友了，很棒！,2025-11-28 15:28:06,2025-11-28,百度贴吧,982,48,182
comment_001761,user_00999,今天天气没什么特别，不影响计划。,2025-11-28 16:38:31,2025-11-28,西瓜视频,127,37,39
comment_003852,user_00023,这个单曲很棒，单曲循环了。,2025-11-28 18:06:35,2025-11-28,美拍,756,182,165
comment_004396,user_00352,这个讨论一般般，没什么特别的。,2025-11-28 20:18:14,2025-11-28,小红书,101,39,5
comment_003006,user_00574,今天的烤肉很开心，推荐大家尝试。,2025-11-28 20:20:38,2025-11-28,百度贴吧,581,63,66
comment_005393,user_00062,这个产品真的很差，很失望！,2025-11-29 00:54:34,2025-11-29,西瓜视频,52,22,14
comment_002675,user_00553,这个平台很精彩，体验很好。,2025-11-29 02:15:15,2025-11-29,爱奇艺,88,14,13
comment_003377,user_00784,新的洗衣机很精彩，性价比很高。,2025-11-29 04:52:26,2025-11-29,小红书,406,188,62
comment_004044,user_00450,这个产品真的很差，很讨厌！,2025-11-29 05:00:53,2025-11-29,微博,46,17,7
comment_002315,user_00915,今天看了比赛，很喜欢。,2025-11-29 11:02:13,2025-11-29,美拍,520,22,90
comment_002961,user_00255,这个俱乐部很满意，表现出色！,2025-11-29 11:03:00,2025-11-29,百度贴吧,706,288,21
comment_001567,user_00638,这个购物软件很惊艳，体验很好。,2025-11-29 17:32:25,2025-11-29,美拍,789,153,2
comment_001068,user_00035,新的微波炉很惊艳，性价比很高。,2025-11-29 18:29:09,2025-11-29,百度贴吧,658,247,177
comment_005725,user_00441,毕业了很出色，很有意义。,2025-11-29 22:27:56,2025-11-29,优酷,468,136,100
comment_002628,user_00293,这部奇幻片很满意，看得很开心。,2025-11-29 22:56:26,2025-11-29,B站,789,333,49
comment_000413,user_00991,开发服务太棒了，五星好评！,2025-11-30 00:34:01,2025-11-30,微信,952,370,184
comment_001503,user_00843,这个队伍很棒，表现出色！,2025-11-30 02:23:06,2025-11-30,芒果TV,422,39,132
comment_004199,user_00410,这个销售组很失望，表现很差！,2025-11-30 02:52:17,2025-11-30,西瓜视频,89,34,24
comment_000596,user_00011,这个设计很给力，解决了我的问题。,2025-11-30 06:11:52,2025-11-30,B站,36,11,9
comment_000242,user_00672,这个应用普通，能用但有缺陷。,2025-11-30 07:49:46,2025-11-30,百度贴吧,469,28,16
comment_003136,user_00442,红包一般化，收了但没惊喜。,2025-11-30 08:10:19,2025-11-30,映客,273,7,9
comment_005970,user_00303,这个重量很无聊，没解决我的问题。,2025-11-30 08:42:25,2025-11-30,小红书,29,13,3
comment_003651,user_00881,终于通过了考试了，很出色！,2025-11-30 09:38:58,2025-11-30,百度贴吧,422,95,6
comment_001323,user_00074,这个这个猜想很完美，很有创意。,2025-11-30 11:40:48,2025-11-30,优酷,709,305,21
comment_001049,user_00821,今天听了音乐，很讨厌，很失望。,2025-11-30 12:39:19,2025-11-30,火山小视频,70,31,21
comment_000532,user_00407,这个软件太差劲了，体验很差。,2025-11-30 16:30:02,2025-11-30,百度贴吧,8,1,0
comment_001681,user_00726,这个价格普通，可用但不常用。,2025-11-30 16:31:51,2025-11-30,秒拍,468,52,61
comment_003439,user_00456,礼品中规中矩，收了但没惊喜。,2025-11-30 19:25:34,2025-11-30,爱奇艺,108,31,16
comment_005948,user_00989,这个古典很烦人，听了一遍就不想再听。,2025-11-30 19:27:38,2025-11-30,美拍,85,35,16
comment_004541,user_00309,这个导航软件很失望，体验很差。,2025-11-30 20:06:52,2025-11-30,芒果TV,95,25,18
comment_005995,user_00998,这个商场很糟心，下次不会来了。,2025-11-30 20:39:35,2025-11-30,百度贴吧,72,2,2
comment_002671,user_00276,这部电影普通，没什么印象。,2025-11-30 22:48:18,2025-11-30,美拍,428,44,68
comment_002590,user_00521,这个这个建议平平，没什么感觉。,2025-11-30 22:55:59,2025-11-30,快手,203,0,36
comment_004485,user_00065,这个警告中规中矩，没什么特别的。,2025-12-01 00:23:10,2025-12-01,火山小视频,113,11,26
comment_003442,user_00038,这位歌手一般化，听过就忘了。,2025-12-01 00:25:37,2025-12-01,西瓜视频,347,145,77
comment_003699,user_00711,新的微波炉很糟糕，性价比很低。,2025-12-01 00:50:04,2025-12-01,美拍,47,19,2
comment_004543,user_00417,新的耳机很满意，性价比很高。,2025-12-01 02:44:03,2025-12-01,映客,735,7,100
comment_001506,user_00401,这个冒险游戏很完美，玩得很尽兴。,2025-12-01 04:17:58,2025-12-01,B站,664,134,120
comment_003952,user_00555,星巴克的服务很差，太差劲了。,2025-12-01 04:20:51,2025-12-01,微博,18,3,3
comment_005054,user_00773,这个嘻哈平淡，听过就忘了。,2025-12-01 05:54:30,2025-12-01,小咖秀,135,50,43
comment_002207,user_00564,麦当劳的服务一般化，中规中矩。,2025-12-01 11:37:29,2025-12-01,美拍,413,37,119
comment_000399,user_00846,新的空调没什么特别，能用但不算好。,2025-12-01 13:14:32,2025-12-01,今日头条,50,13,7
comment_004589,user_00463,今天天气很精彩，适合参加了会议。,2025-12-01 14:26:53,2025-12-01,今日头条,766,34,79
comment_003015,user_00875,这支乐队很给力，表现出色！,2025-12-01 14:31:49,2025-12-01,西瓜视频,35,3,2
comment_000406,user_00887,这个乐队很烦人，听了一遍就不想再听。,2025-12-01 14:43:44,2025-12-01,抖音,5,1,1
comment_001418,user_00622,生日礼物太棒了，收到很开心。,2025-12-01 15:04:55,2025-12-01,豆瓣,116,50,1
